court_num,circuit_num,end_year,start_year,judge_name,year,name_perm
1103,5,2022.0,2006.0,"Jordan, Daniel Porter III",0,D PORTER JORDAN
1013,3,2006.0,2002.0,"Jordan, Kent A.",0,K A JORDAN
3,3,2022.0,2006.0,"Jordan, Kent A.",0,K A JORDAN
1070,6,2022.0,1988.0,"Jordan, Robert Leon",0,R LEON JORDAN
1071,5,2022.0,2019.0,"Jordan, Sean D.",0,S D JORDAN
1006,9,2022.0,2002.0,"Jorgenson, Cindy K.",0,C K JORGENSON
1110,5,2022.0,2020.0,"Joseph, David Cleveland",0,D CLEVELAND JOSEPH
1110,5,2022.0,2018.0,"Juneau, Michael Joseph",0,M JOSEPH JUNEAU
1120,5,2022.0,2003.0,"Junell, Robert A.",0,R A JUNELL
1077,11,2022.0,2018.0,"Jung, William Frederic",0,W FREDERIC JUNG
1071,5,2009.0,1968.0,"Justice, William Wayne",0,W WAYNE JUSTICE
1094,5,2022.0,2019.0,"Kacsmaryk, Matthew Joseph",0,M JOSEPH KACSMARYK
99,99,2022.0,2010.0,"Kagan, Elena",0,E  KAGAN
1091,2,2022.0,1996.0,"Kahn, Lawrence E.",0,L E KAHN
1083,11,2022.0,2010.0,"Kallon, Abdul K.",0,A K KALLON
1009,10,2022.0,1977.0,"Kane, John L., Jr.",0,J L KANE
1081,3,2022.0,1998.0,"Kane, Yvette",0,Y  KANE
7,7,2022.0,1987.0,"Kanne, Michael Stephen",0,M STEPHEN KANNE
1087,7,2022.0,2007.0,"Kapala, Frederick J.",0,F J KAPALA
1104,2,2022.0,1994.0,"Kaplan, Lewis A.",0,L A KAPLAN
1104,2,2022.0,2004.0,"Karas, Kenneth M.",0,K M KARAS
1058,9,2015.0,1979.0,"Karlton, Lawrence K.",0,L K KARLTON
12,12,2022.0,2017.0,"Katsas, Gregory George",0,G GEORGE KATSAS
1092,6,2016.0,1994.0,"Katz, David A.",0,D A KATZ
1068,3,2010.0,1983.0,"Katz, Marvin",0,M  KATZ
101,2,2022.0,2016.0,"Katzmann, Gary S.",0,G S KATZMANN
2,2,2021.0,1999.0,"Katzmann, Robert A.",0,R A KATZMANN
1068,3,2009.0,1997.0,"Kauffman, Bruce William",0,B WILLIAM KAUFFMAN
12,12,2018.0,2006.0,"Kavanaugh, Brett M.",0,B M KAVANAUGH
99,99,2022.0,2018.0,"Kavanaugh, Brett M.",0,B M KAVANAUGH
1016,9,2022.0,1986.0,"Kay, Alan Cooke",0,A COOKE KAY
1,1,2022.0,2013.0,"Kayatta, William Joseph, Jr.",0,W JOSEPH KAYATTA
1112,8,2022.0,2008.0,"Kays, David Gregory",0,D GREGORY KAYS
1106,5,2018.0,1979.0,"Kazen, George P.",0,G P KAZEN
1068,3,2022.0,2014.0,"Kearney, Mark A.",0,M A KEARNEY
2,2,2022.0,1979.0,"Kearse, Amalya Lyle",0,A LYLE KEARSE
1095,4,2022.0,1992.0,"Keeley, Irene Patricia Murphy",0,I PATRICIA MURPHY KEELEY
4,4,2022.0,2010.0,"Keenan, Barbara Milano",0,B MILANO KEENAN
1104,2,2022.0,1983.0,"Keenan, John Fontaine",0,J FONTAINE KEENAN
1097,9,2004.0,1980.0,"Keep, Judith Nelsen",0,J NELSEN KEEP
1026,1,2006.0,1979.0,"Keeton, Robert Ernest",0,R ERNEST KEETON
6,6,2019.0,1977.0,"Keith, Damon Jerome",0,D JEROME KEITH
1002,9,2012.0,1970.0,"Kelleher, Robert Joseph",0,R JOSEPH KELLEHER
1002,9,2022.0,1984.0,"Keller, William Duffy",0,W DUFFY KELLER
1072,4,2008.0,2004.0,"Kelley, Walter DeKalb, Jr.",0,W DEKALB KELLEY
101,2,2022.0,2013.0,"Kelly, Claire Rita",0,C RITA KELLY
1068,3,2005.0,1983.0,"Kelly, James McGirr",0,J MCGIRR KELLY
8,8,2022.0,2013.0,"Kelly, Jane Louise",0,J LOUISE KELLY
10,10,2022.0,1992.0,"Kelly, Paul Joseph, Jr.",0,P JOSEPH KELLY
1068,3,2022.0,1987.0,"Kelly, Robert F.",0,R F KELLY
1010,12,2022.0,2017.0,"Kelly, Timothy James",0,T JAMES KELLY
1087,7,2022.0,2006.0,"Kendall, Virginia Mary",0,V MARY KENDALL
1094,5,2002.0,1992.0,"Kendall, [Elton] Joe",0,E JOE KENDALL
99,99,2022.0,1988.0,"Kennedy, Anthony McLeod",0,A MCLEOD KENNEDY
6,6,2014.0,1979.0,"Kennedy, Cornelia Groefsema",0,C GROEFSEMA KENNEDY
1010,12,2022.0,1997.0,"Kennedy, Henry Harold, Jr.",0,H HAROLD KENNEDY
1087,7,2022.0,1999.0,"Kennelly, Matthew F.",0,M F KENNELLY
1068,3,2022.0,2018.0,"Kenney, Chad Francis, Sr.",0,C FRANCIS KENNEY
1106,5,2009.0,1990.0,"Kent, Samuel B.",0,S B KENT
1093,10,2022.0,1994.0,"Kern, Terence C.",0,T C KERN
1071,5,2022.0,2018.0,"Kernodle, Jeremy Daniel",0,J DANIEL KERNODLE
1010,12,2022.0,1994.0,"Kessler, Gladys",0,G  KESSLER
1112,8,2022.0,2015.0,"Ketchmark, Roseann Ambrosia",0,R AMBROSIA KETCHMARK
6,6,2022.0,2008.0,"Kethledge, Raymond M.",0,R M KETHLEDGE
1050,10,2022.0,1997.0,"Kimball, Dale A.",0,D A KIMBALL
1005,9,2022.0,2020.0,"Kindred, Joshua Michael",0,J MICHAEL KINDRED
5,5,2022.0,1979.0,"King, Carolyn Dineen",0,C DINEEN KING
1041,9,2019.0,1998.0,"King, Garr M.",0,G M KING
1002,9,2017.0,1995.0,"King, George H.",0,G H KING
1098,11,2022.0,1970.0,"King, James Lawrence",0,J LAWRENCE KING
4,4,2022.0,1998.0,"King, Robert Bruce",0,R BRUCE KING
1016,9,2010.0,1972.0,"King, Samuel Pailthorpe",0,S PAILTHORPE KING
1094,5,2022.0,2002.0,"Kinkeade, James E.",0,J E KINKEADE
1105,6,2003.0,1966.0,"Kinneary, Joseph Peter",0,J PETER KINNEARY
1087,7,2004.0,1974.0,"Kirkland, Alfred Younges, Sr.",0,A YOUNGES KIRKLAND
7,7,2022.0,2020.0,"Kirsch, Thomas Lee II",0,T LEE KIRSCH
1121,4,2020.0,1981.0,"Kiser, Jackson L.",0,J L KISER
1002,9,2022.0,2002.0,"Klausner, Robert Gary",0,R GARY KLAUSNER
1095,4,2022.0,2018.0,"Kleeh, Thomas Shawn",0,T SHAWN KLEEH
9,9,2022.0,1991.0,"Kleinfeld, Andrew Jay",0,A JAY KLEINFELD
1104,2,2004.0,1972.0,"Knapp, [Percy] Whitman",0,P WHITMAN KNAPP
1092,6,2022.0,2020.0,"Knepp, James Ray II",0,J RAY KNEPP
1087,7,2022.0,2020.0,"Kness, John Fitzgerald",0,J FITZGERALD KNESS
1016,9,2022.0,2010.0,"Kobayashi, Leslie Emi",0,L EMI KOBAYASHI
8,8,2022.0,2018.0,"Kobes, Jonathan Allen",0,J ALLEN KOBES
1087,7,2022.0,1980.0,"Kocoras, Charles Petros",0,C PETROS KOCORAS
1104,2,2022.0,1994.0,"Koeltl, John George",0,J GEORGE KOELTL
1084,9,2022.0,2010.0,"Koh, Lucy Haeran",0,L HAERAN KOH
1010,12,2022.0,1997.0,"Kollar-Kotelly, Colleen",0,C  KOLLAR-KOTELLY
1065,2,2022.0,2019.0,"Komitee, Eric Ross",0,E ROSS KOMITEE
1032,8,2022.0,1992.0,"Kopf, Richard George",0,R GEORGE KOPF
1065,2,2022.0,1985.0,"Korman, Edward Robert",0,E ROBERT KORMAN
1047,8,2022.0,1995.0,"Kornmann, Charles B.",0,C B KORNMANN
1081,3,2019.0,1986.0,"Kosik, Edwin Michael",0,E MICHAEL KOSIK
1077,11,2022.0,1982.0,"Kovachevich, Elizabeth Anne",0,E ANNE KOVACHEVICH
1065,2,2022.0,2019.0,"Kovner, Rachel Peter",0,R PETER KOVNER
9,9,2017.0,1985.0,"Kozinski, Alex",0,A  KOZINSKI
1068,3,2002.0,1956.0,"Kraft, C[harles] William, Jr.",0,C WILLIAM KRAFT
1104,2,2009.0,1983.0,"Kram, Shirley Wohl",0,S WOHL KRAM
3,3,2022.0,2014.0,"Krause, Cheryl Ann",0,C ANN KRAUSE
11,11,2017.0,1981.0,"Kravitch, Phyllis A.",0,P A KRAVITCH
1012,2,2012.0,2003.0,"Kravitz, Mark R.",0,M R KRAVITZ
1009,10,2022.0,2002.0,"Krieger, Marcia S.",0,M S KRIEGER
1002,9,2022.0,2011.0,"Kronstadt, John Arnold",0,J ARNOLD KRONSTADT
6,6,2004.0,1982.0,"Krupansky, Robert B.",0,R B KRUPANSKY
1035,3,2022.0,2002.0,"Kugler, Robert B.",0,R B KUGLER
1065,2,2022.0,2011.0,"Kuntz, William Francis II",0,W FRANCIS KUNTZ
1028,8,2021.0,1992.0,"Kyle, Richard House",0,R HOUSE KYLE
1044,1,2007.0,1983.0,"Laffitte, HÃ©ctor Manuel",0,H MANUEL LAFFITTE
11,11,2022.0,2019.0,"Lagoa, Barbara",0,B  LAGOA
1045,1,2022.0,1986.0,"Lagueux, Ronald Rene",0,R RENE LAGUEUX
1106,5,2022.0,1988.0,"Lake, Simeon Timothy III",0,S TIMOTHY LAKE
1010,12,2022.0,1987.0,"Lamberth, Royce C.",0,R C LAMBERTH
1117,3,2013.0,1993.0,"Lancaster, Gary L.",0,G L LANCASTER
1078,11,2022.0,2001.0,"Land, Clay D.",0,C D LAND
1047,8,2022.0,2009.0,"Lange, Roberto Antonio",0,R ANTONIO LANGE
1006,9,2022.0,2018.0,"Lanza, Dominic William",0,D WILLIAM LANZA
1034,1,2022.0,2007.0,"Laplante, Joseph Normand",0,J NORMAND LAPLANTE
1114,2,2022.0,1987.0,"Larimer, David G.",0,D G LARIMER
6,6,2022.0,2017.0,"Larsen, Joan Louise",0,J LOUISE LARSEN
1028,8,2001.0,1961.0,"Larson, Earl Richard",0,E RICHARD LARSON
1002,9,2009.0,2006.0,"Larson, Stephen G.",0,S G LARSON
1104,2,2009.0,1968.0,"Lasker, Morris Edward",0,M EDWARD LASKER
1122,9,2022.0,1998.0,"Lasnik, Robert S.",0,R S LASNIK
1013,3,2004.0,1968.0,"Latchum, James Levin",0,J LEVIN LATCHUM
1072,4,2022.0,2014.0,"Lauck, M[ary] Hannah",0,M HANNAH LAUCK
1063,8,2022.0,1996.0,"Laughrey, Nanette Kay",0,N KAY LAUGHREY
1112,8,2022.0,1996.0,"Laughrey, Nanette Kay",0,N KAY LAUGHREY
1101,7,2022.0,2008.0,"Lawrence, William T.",0,W T LAWRENCE
1062,6,2022.0,2000.0,"Lawson, David M.",0,D M LAWSON
1078,11,2022.0,1995.0,"Lawson, Hugh",0,H  LAWSON
8,8,2007.0,1966.0,"Lay, Donald Pomery",0,D POMERY LAY
1077,11,2022.0,1997.0,"Lazzara, Richard A.",0,R A LAZZARA
9,9,2022.0,1987.0,"Leavy, Edward",0,E  LEAVY
1035,3,2001.0,1986.0,"Lechner, Alfred James, Jr.",0,A JAMES LECHNER
1117,3,2011.0,1990.0,"Lee, Donald John",0,D JOHN LEE
1072,4,2017.0,1998.0,"Lee, Gerald Bruce",0,G BRUCE LEE
1087,7,2022.0,2012.0,"Lee, John Zihun",0,J ZIHUN LEE
9,9,2022.0,2019.0,"Lee, Kenneth Kiyul",0,K KIYUL LEE
1103,5,2022.0,1984.0,"Lee, Tom Stewart",0,T STEWART LEE
1088,7,2022.0,1981.0,"Lee, William Charles",0,W CHARLES LEE
1068,3,2022.0,2014.0,"Leeson, Joseph F., Jr.",0,J F LEESON
1087,7,2022.0,2000.0,"Lefkow, Joan Humphrey",0,J HUMPHREY LEFKOW
1025,4,2013.0,1991.0,"Legg, Benson Everett",0,B EVERETT LEGG
1084,9,2001.0,1984.0,"Legge, Charles A.",0,C A LEGGE
1088,7,2022.0,2019.0,"Leichty, Damon Ray",0,D RAY LEICHTY
1122,9,2020.0,2002.0,"Leighton, Ronald B.",0,R B LEIGHTON
1087,7,2022.0,1985.0,"Leinenweber, Harry Daniel",0,H DANIEL LEINENWEBER
1104,2,2013.0,1984.0,"Leisure, Peter Keeton",0,P KEETON LEISURE
1062,6,2022.0,2014.0,"Leitman, Matthew Frederick",0,M FREDERICK LEITMAN
1061,5,2022.0,1998.0,"Lemelle, Ivan L. R.",0,I L R LEMELLE
1061,5,2022.0,1996.0,"Lemmon, Mary Ann Vial",0,M VIAL LEMMON
1098,11,2022.0,1995.0,"Lenard, Joan A.",0,J A LENARD
1010,12,2022.0,2002.0,"Leon, Richard J.",0,R J LEON
1116,10,2022.0,1992.0,"Leonard, Timothy D.",0,T D LEONARD
1002,9,2014.0,1985.0,"Letts, J[ohn] Spencer",0,J SPENCER LETTS
2,2,2022.0,1993.0,"Leval, Pierre Nelson",0,P NELSON LEVAL
1058,9,2007.0,1990.0,"Levi, David F.",0,D F LEVI
1024,1,2022.0,2014.0,"Levy, Jon David",0,J DAVID LEVY
1062,6,2022.0,2014.0,"Levy, Judith Ellen",0,J ELLEN LEVY
1002,9,2022.0,1987.0,"Lew, Ronald S. W.",0,R S W LEW
1046,4,2022.0,2012.0,"Lewis, Mary Geiger",0,M GEIGER LEWIS
3,3,1999.0,1992.0,"Lewis, Timothy K.",0,T K LEWIS
1006,9,2022.0,2019.0,"Liburdi, Michael Thomas",0,M THOMAS LIBURDI
1035,3,2007.0,1988.0,"Lifland, John C.",0,J C LIFLAND
1104,2,2022.0,2019.0,"Liman, Lewis Jeffrey",0,L JEFFREY LIMAN
1063,8,2008.0,1983.0,"Limbaugh, Stephen Nathaniel",0,S NATHANIEL LIMBAUGH
1112,8,2008.0,1983.0,"Limbaugh, Stephen Nathaniel",0,S NATHANIEL LIMBAUGH
1063,8,2022.0,2008.0,"Limbaugh, Stephen Nathaniel, Jr.",0,S NATHANIEL LIMBAUGH
1035,3,2019.0,2002.0,"Linares, Jose L.",0,J L LINARES
1087,7,2019.0,1989.0,"Lindberg, George Wakem",0,G WAKEM LINDBERG
1026,1,2009.0,1993.0,"Lindsay, Reginald C.",0,R C LINDSAY
1094,5,2022.0,1998.0,"Lindsay, Sam A.",0,S A LINDSAY
13,13,2022.0,1999.0,"Linn, Richard",0,R  LINN
1092,6,2022.0,2007.0,"Lioi, Sara Elizabeth",0,S ELIZABETH LIOI
1,1,2022.0,1998.0,"Lipez, Kermit Victor",0,K VICTOR LIPEZ
1119,6,2022.0,2014.0,"Lipman, Sheryl Halle",0,S HALLE LIPMAN
1045,1,2022.0,1994.0,"Lisi, Mary M.",0,M M LISI
1061,5,2008.0,1984.0,"Livaudais, Marcel, Jr.",0,M  LIVAUDAIS
6,6,2016.0,1972.0,"Lively, Pierce",0,P  LIVELY
2,2,2022.0,2007.0,"Livingston, Debra Ann",0,D ANN LIVINGSTON
1017,9,2022.0,1989.0,"Lodge, Edward J.",0,E J LODGE
1006,9,2022.0,2014.0,"Logan, Steven Paul",0,S PAUL LOGAN
2,2,2022.0,2010.0,"Lohier, Raymond Joseph, Jr.",0,R JOSEPH LOHIER
8,8,2022.0,1990.0,"Loken, James B.",0,J B LOKEN
1013,3,2022.0,1984.0,"Longobardi, Joseph J.",0,J J LONGOBARDI
1102,8,2022.0,1991.0,"Longstaff, Ronald Earl",0,R EARL LONGSTAFF
13,13,2022.0,1990.0,"Lourie, Alan David",0,A DAVID LOURIE
1031,9,2022.0,1985.0,"Lovell, Charles C.",0,C C LOVELL
1104,2,1999.0,1978.0,"Lowe, Mary Johnson",0,M JOHNSON LOWE
1088,7,2018.0,1988.0,"Lozano, Rodolfo",0,R  LOZANO
10,10,2022.0,1995.0,"Lucero, Carlos F.",0,C F LUCERO
11,11,2022.0,2019.0,"Luck, Robert Joshua",0,R JOSHUA LUCK
1062,6,2022.0,2006.0,"Ludington, Thomas Lamson",0,T LAMSON LUDINGTON
1074,7,2022.0,2020.0,"Ludwig, Brett Harry",0,B HARRY LUDWIG
1068,3,2016.0,1985.0,"Ludwig, Edmund V.",0,E V LUDWIG
2,2,1999.0,1955.0,"Lumbard, Joseph Edward",0,J EDWARD LUMBARD
1021,10,2022.0,1991.0,"Lungstrum, John Watson",0,J WATSON LUNGSTRUM
1046,4,2022.0,2019.0,"Lydon, Sherri Allen",0,S ALLEN LYDON
1104,2,2009.0,2000.0,"Lynch, Gerard E.",0,G E LYNCH
2,2,2022.0,2009.0,"Lynch, Gerard E.",0,G E LYNCH
1,1,2022.0,1995.0,"Lynch, Sandra Lea",0,S LEA LYNCH
1094,5,2022.0,1999.0,"Lynn, Barbara M.",0,B M LYNN
1083,11,2000.0,1946.0,"Lynne, Seybourn Harris",0,S HARRIS LYNNE
1058,9,2000.0,1966.0,"MacBride, Thomas Jamison",0,T JAMISON MACBRIDE
1028,8,2005.0,1977.0,"MacLaughlin, Harry Hunter",0,H HUNTER MACLAUGHLIN
8,8,2013.0,1986.0,"Magill, Frank J.",0,F J MAGILL
1101,7,2022.0,2010.0,"Magnus-Stinson, Jane Elizabeth",0,J ELIZABETH MAGNUS-STINSON
1028,8,2022.0,1981.0,"Magnuson, Paul Arthur",0,P ARTHUR MAGNUSON
1033,9,2022.0,2002.0,"Mahan, James C.",0,J C MAHAN
1094,5,2005.0,1972.0,"Mahon, Eldon Brooks",0,E BROOKS MAHON
101,2,2002.0,1980.0,"Maletz, Herbert Naaman",0,H NAAMAN MALETZ
1111,6,2022.0,2007.0,"Maloney, Paul Lewis",0,P LEWIS MALONEY
1094,5,2022.0,1985.0,"Maloney, Robert B.",0,R B MALONEY
1083,11,2022.0,2020.0,"Manasco, Anna Marie",0,A MARIE MANASCO
1002,9,2006.0,1998.0,"Manella, Nora Margaret",0,N MARGARET MANELLA
7,7,2022.0,1986.0,"Manion, Daniel Anthony",0,D ANTHONY MANION
1087,7,2020.0,1994.0,"Manning, Blanche M.",0,B M MANNING
1081,3,2022.0,2012.0,"Mannion, Malachy Edward",0,M EDWARD MANNION
1092,6,2006.0,1976.0,"Manos, John Michael",0,J MICHAEL MANOS
3,3,2002.0,1985.0,"Mansmann, Carol Los",0,C LOS MANSMANN
1105,6,2022.0,1997.0,"Marbley, Algenon L.",0,A L MARBLEY
11,11,2022.0,1997.0,"Marcus, Stanley",0,S  MARCUS
1081,3,2022.0,2011.0,"Mariani, Robert David",0,R DAVID MARIANI
1076,11,2022.0,2018.0,"Marks, Emily Coody",0,E COODY MARKS
1087,7,2022.0,1988.0,"Marovich, George Michael",0,G MICHAEL MAROVICH
1087,7,2001.0,1963.0,"Marovitz, Abraham Lincoln",0,A LINCOLN MAROVITZ
1006,9,2014.0,1980.0,"Marquez, Alfredo Chavez",0,A CHAVEZ MARQUEZ
1006,9,2022.0,2014.0,"MÃ¡rquez, Rosemary",0,R  MÃ¡RQUEZ
1098,11,2022.0,2002.0,"Marra, Kenneth A.",0,K A MARRA
1104,2,2022.0,1999.0,"Marrero, Victor",0,V  MARRERO
1041,9,2022.0,1987.0,"Marsh, Malcolm Francis",0,M FRANCIS MARSH
1002,9,2022.0,1980.0,"Marshall, Consuelo Bland",0,C BLAND MARSHALL
1057,8,2022.0,2010.0,"Marshall, Denzil Price, Jr.",0,D PRICE MARSHALL
1068,3,2022.0,2019.0,"Marston, Karen Spencer",0,K SPENCER MARSTON
1021,10,2022.0,1996.0,"Marten, John Thomas",0,J THOMAS MARTEN
1086,11,2010.0,2000.0,"Martin, Beverly Baldwin",0,B BALDWIN MARTIN
11,11,2022.0,2010.0,"Martin, Beverly Baldwin",0,B BALDWIN MARTIN
6,6,2013.0,1979.0,"Martin, Boyce Ficklen, Jr.",0,B FICKLEN MARTIN
1104,2,2003.0,1990.0,"Martin, John S., Jr.",0,J S MARTIN
1098,11,2022.0,2002.0,"Martinez, Jose E.",0,J E MARTINEZ
1120,5,2021.0,2002.0,"Martinez, Philip Ray",0,P RAY MARTINEZ
1122,9,2022.0,2004.0,"Martinez, Ricardo S.",0,R S MARTINEZ
1009,10,2022.0,2010.0,"Martinez, William Joseph",0,W JOSEPH MARTINEZ
1035,3,2022.0,2002.0,"Martini, William J.",0,W J MARTINI
1035,3,2022.0,2016.0,"Martinotti, Brian R.",0,B R MARTINOTTI
1006,9,2022.0,2001.0,"Martone, Frederick J.",0,F J MARTONE
1026,1,2022.0,2014.0,"Mastroianni, Mark Gerald",0,M GERALD MASTROIANNI
3,3,2022.0,2019.0,"Matey, Paul Brian",0,P BRIAN MATEY
10,10,2022.0,2010.0,"Matheson, Scott Milne, Jr.",0,S MILNE MATHESON
1092,6,2005.0,1991.0,"Matia, Paul Ramon",0,P RAMON MATIA
1009,10,2019.0,1974.0,"Matsch, Richard Paul",0,R PAUL MATSCH
1065,2,2022.0,2008.0,"Matsumoto, Kiyo A.",0,K A MATSUMOTO
1070,6,2022.0,2005.0,"Mattice, Harry Sandlin, Jr.",0,H SANDLIN MATTICE
1065,2,2022.0,2007.0,"Mauskopf, Roslynn Renee",0,R RENEE MAUSKOPF
1095,4,2010.0,1965.0,"Maxwell, Robert Earl",0,R EARL MAXWELL
1086,11,2022.0,2014.0,"May, Leigh Martin",0,L MARTIN MAY
13,13,2022.0,1987.0,"Mayer, Haldane Robert",0,H ROBERT MAYER
1119,6,2022.0,2002.0,"Mays, Samuel H., Jr.",0,S H MAYS
1083,11,2022.0,2019.0,"Maze, Corey Landon",0,C LANDON MAZE
1071,5,2022.0,2014.0,"Mazzant, Amos Louis III",0,A LOUIS MAZZANT
1034,1,2022.0,1992.0,"McAuliffe, Steven J.",0,S J MCAULIFFE
1091,2,2022.0,1986.0,"McAvoy, Thomas James",0,T JAMES MCAVOY
1094,5,2022.0,1990.0,"McBryde, John H.",0,J H MCBRYDE
1034,1,2022.0,2013.0,"McCafferty, Landya B.",0,L B MCCAFFERTY
1119,6,2022.0,1992.0,"McCalla, Jon Phipps",0,J PHIPPS MCCALLA
1081,3,2010.0,1990.0,"McClure, James Focht, Jr.",0,J FOCHT MCCLURE
1045,1,2022.0,2011.0,"McConnell, John James, Jr.",0,J JAMES MCCONNELL
10,10,2009.0,2002.0,"McConnell, Michael W.",0,M W MCCONNELL
1117,3,2008.0,1970.0,"McCune, Barron Patterson",0,B PATTERSON MCCUNE
1091,2,2014.0,1979.0,"McCurn, Neal Peters",0,N PETERS MCCURN
1003,7,2014.0,1998.0,"McCuskey, Michael Patrick",0,M PATRICK MCCUSKEY
1003,7,2022.0,1991.0,"McDade, Joe Billy",0,J BILLY MCDADE
1073,9,2007.0,1985.0,"McDonald, Alan Angus",0,A ANGUS MCDONALD
1070,6,2022.0,2015.0,"McDonough, Travis Randall",0,T RANDALL MCDONOUGH
1045,1,2022.0,2019.0,"McElroy, Mary Susan",0,M SUSAN MCELROY
1010,12,2022.0,2017.0,"McFadden, Trevor Neil",0,T NEIL MCFADDEN
1105,6,2022.0,2019.0,"McFarland, Matthew Walden",0,M WALDEN MCFARLAND
1068,3,1999.0,1974.0,"McGlynn, Joseph Leo, Jr.",0,J LEO MCGLYNN
1100,7,2022.0,2020.0,"McGlynn, Stephen Patrick",0,S PATRICK MCGLYNN
1122,9,2021.0,1971.0,"McGovern, Walter Thomas",0,W THOMAS MCGOVERN
10,10,2022.0,2014.0,"McHugh, Carolyn Baldwin",0,C BALDWIN MCHUGH
1068,3,2022.0,2014.0,"McHugh, Gerald Austin, Jr.",0,G AUSTIN MCHUGH
10,10,2020.0,1977.0,"McKay, Monroe G.",0,M G MCKAY
1111,6,2005.0,1992.0,"McKeague, David William",0,D WILLIAM MCKEAGUE
6,6,2022.0,2005.0,"McKeague, David William",0,D WILLIAM MCKEAGUE
3,3,2022.0,1994.0,"McKee, Theodore Alexander",0,T ALEXANDER MCKEE
1013,3,2002.0,1992.0,"McKelvie, Roderick R.",0,R R MCKELVIE
1104,2,2022.0,1990.0,"McKenna, Lawrence M.",0,L M MCKENNA
1033,9,2022.0,1984.0,"McKibben, Howard D.",0,H D MCKIBBEN
1109,6,2022.0,1995.0,"McKinley, Joseph H., Jr.",0,J H MCKINLEY
1101,7,2017.0,1987.0,"McKinney, Larry J.",0,L J MCKINNEY
1115,4,2004.0,2003.0,"McKnight, H[arold] Brent",0,H BRENT MCKNIGHT
2,2,2013.0,1990.0,"McLaughlin, Joseph Michael",0,J MICHAEL MCLAUGHLIN
1002,9,1999.0,1992.0,"McLaughlin, Linda Hodge",0,L HODGE MCLAUGHLIN
1068,3,2020.0,2000.0,"McLaughlin, Mary A.",0,M A MCLAUGHLIN
1117,3,2013.0,1994.0,"McLaughlin, Sean J.",0,S J MCLAUGHLIN
1104,2,2022.0,1998.0,"McMahon, Colleen",0,C  MCMAHON
1089,8,2017.0,1962.0,"McManus, Edward Joseph",0,E JOSEPH MCMANUS
8,8,2006.0,1978.0,"McMillian, Theodore",0,T  MCMILLIAN
1006,9,2022.0,1990.0,"McNamee, Stephen M.",0,S M MCNAMEE
1103,5,2022.0,2020.0,"McNeel, Taylor Brantley",0,T BRANTLEY MCNEEL
1035,3,2022.0,2012.0,"McNulty, Kevin",0,K  MCNULTY
1119,6,2004.0,1966.0,"McRae, Robert Malcolm, Jr.",0,R MALCOLM MCRAE
1041,9,2022.0,2013.0,"McShane, Michael Jerome",0,M JEROME MCSHANE
1117,3,2021.0,2002.0,"McVerry, Terrence F.",0,T F MCVERRY
10,10,2013.0,1970.0,"McWilliams, Robert Hugh, Jr.",0,R HUGH MCWILLIAMS
1094,5,2022.0,1991.0,"Means, Terry R.",0,T R MEANS
1036,10,2002.0,1970.0,"Mechem, Edwin Leard",0,E LEARD MECHEM
1010,12,2022.0,2014.0,"Mehta, Amit Priyavadan",0,A PRIYAVADAN MEHTA
1110,5,2022.0,1994.0,"Melancon, Tucker L.",0,T L MELANCON
1021,10,2022.0,2008.0,"Melgren, Eric F.",0,E F MELGREN
1089,8,2002.0,1992.0,"Melloy, Michael Joseph",0,M JOSEPH MELLOY
8,8,2022.0,2002.0,"Melloy, Michael Joseph",0,M JOSEPH MELLOY
1077,11,2015.0,1977.0,"Melton, Howell Webster, Sr.",0,H WEBSTER MELTON
2,2,2022.0,2019.0,"Menashi, Steven James",0,S JAMES MENASHI
1117,3,2007.0,1982.0,"Mencer, Glenn Everell",0,G EVERELL MENCER
1058,9,2022.0,2008.0,"Mendez, John A.",0,J A MENDEZ
1077,11,2022.0,2014.0,"Mendoza, Carlos Eduardo",0,C EDUARDO MENDOZA
1073,9,2022.0,2014.0,"Mendoza, Salvador, Jr.",0,S  MENDOZA
1061,5,2001.0,1982.0,"Mentz, Henry Alvan, Jr.",0,H ALVAN MENTZ
6,6,2022.0,1977.0,"Merritt, Gilbert Stroud, Jr.",0,G STROUD MERRITT
1077,11,2022.0,1992.0,"Merryday, Steven Douglas",0,S DOUGLAS MERRYDAY
2,2,2007.0,1975.0,"Meskill, Thomas Joseph",0,T JOSEPH MESKILL
1025,4,2022.0,1993.0,"Messitte, Peter Jo",0,P JO MESSITTE
1104,2,2009.0,1959.0,"Metzner, Charles Miller",0,C MILLER METZNER
1012,2,2022.0,2014.0,"Meyer, Jeffrey Alker",0,J ALKER MEYER
1121,4,2005.0,1980.0,"Michael, James Harry, Jr.",0,J HARRY MICHAEL
13,13,2010.0,1988.0,"Michel, Paul Redmond",0,P REDMOND MICHEL
1062,6,2022.0,2014.0,"Michelson, Laurie Jill",0,L JILL MICHELSON
1085,11,2021.0,1998.0,"Mickle, Stephan P.",0,S P MICKLE
1098,11,2022.0,1997.0,"Middlebrooks, Donald M.",0,D M MIDDLEBROOKS
1003,7,2022.0,1982.0,"Mihm, Michael Martin",0,M MARTIN MIHM
1061,5,2022.0,2011.0,"Milazzo, Jane Margaret Triche",0,J MARGARET TRICHE MILAZZO
6,6,2016.0,1984.0,"Milburn, Herbert Theodore",0,H THEODORE MILBURN
